% (1) time	(2) u		(3) du		(4) ddu		(5) x_drv_1	(6) x_drv_2	(7) x_drv_3	(8) x_drv_4	(9) x_sol_1	(10) x_sol_2	(11) x_sol_3	(12) x_sol_4	(13) y_1	(14) y_2	
 2.10000e-01	 2.10569e-06	 2.34633e-05	 7.76342e-05	-1.22499e-01	-4.94927e-01	 7.76342e-05	 2.33817e-05	 4.94748e-02	-1.22499e-01	 2.33817e-05	 2.10230e-06	 7.50311e-03	 1.22280e-02	
 2.20000e-01	 2.34424e-06	 2.41383e-05	 5.61931e-05	-1.27386e-01	-4.82427e-01	 5.61931e-05	 2.40509e-05	 4.82253e-02	-1.27386e-01	 2.40509e-05	 2.33964e-06	 8.11373e-03	 1.16149e-02	
 2.30000e-01	 2.58846e-06	 2.45871e-05	 3.24354e-05	-1.32146e-01	-4.69445e-01	 3.24354e-05	 2.44940e-05	 4.69275e-02	-1.32146e-01	 2.44940e-05	 2.58257e-06	 8.73139e-03	 1.09947e-02	
 2.40000e-01	 2.83598e-06	 2.47871e-05	 6.49043e-06	-1.36773e-01	-4.55993e-01	 6.49043e-06	 2.46887e-05	 4.55828e-02	-1.36773e-01	 2.46887e-05	 2.82870e-06	 9.35361e-03	 1.03699e-02	
 2.50000e-01	 3.08420e-06	 2.47169e-05	-2.14839e-05	-1.41264e-01	-4.42084e-01	-2.14839e-05	 2.46137e-05	 4.41925e-02	-1.41264e-01	 2.46137e-05	 3.07544e-06	 9.97791e-03	 9.74294e-03	
 2.60000e-01	 3.33032e-06	 2.43574e-05	-5.13069e-05	-1.45613e-01	-4.27732e-01	-5.13069e-05	 2.42497e-05	 4.27580e-02	-1.45613e-01	 2.42497e-05	 3.32001e-06	 1.06018e-02	 9.11645e-03	
 2.70000e-01	 3.57135e-06	 2.36908e-05	-8.27845e-05	-1.49817e-01	-4.12952e-01	-8.27845e-05	 2.35793e-05	 4.12808e-02	-1.49817e-01	 2.35793e-05	 3.55941e-06	 1.12227e-02	 8.49292e-03	
 2.80000e-01	 3.80414e-06	 2.27017e-05	-1.15699e-04	-1.53871e-01	-3.97758e-01	-1.15699e-04	 2.25869e-05	 3.97622e-02	-1.53871e-01	 2.25869e-05	 3.79052e-06	 1.18383e-02	 7.87486e-03	
 2.90000e-01	 4.02538e-06	 2.13768e-05	-1.49807e-04	-1.57771e-01	-3.82166e-01	-1.49807e-04	 2.12593e-05	 3.82038e-02	-1.57771e-01	 2.12593e-05	 4.01003e-06	 1.24460e-02	 7.26476e-03	
 3.00000e-01	 4.23167e-06	 1.97055e-05	-1.84857e-04	-1.61513e-01	-3.66191e-01	-1.84857e-04	 1.95860e-05	 3.66073e-02	-1.61513e-01	 1.95860e-05	 4.21455e-06	 1.30434e-02	 6.66509e-03	
